Created on 04-08-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-27 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-26 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
