Created on 04-08-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-29 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-28 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
